1361,31
1361,31
1364,31
1362,31
1362,31
1363,31
1366,31
1367,31
1367,31
1370,31
1370,31
1372,31
1372,31
1373,31
1373,31
1374,31
1374,31
1377,31
1376,31
1376,31
1378,31
1383,31
1382,31
1381,31
1381,31
1384,31
1385,31
1385,31
1386,31
1386,31
1389,31
1389,31
1390,31
1391,31
1391,31
1400,46
1400,46
1401,46
1401,46
1402,46
1402,46
1403,46
1405,46
1405,46
1410,46
1408,46
1408,46
1409,46
1411,46
1412,46
1412,46
1413,46
1413,46
1414,46
1415,46
1417,46
1417,46
1418,46
1423,46
1420,46
1419,46
1419,46
1421,46
1422,46
1425,46
1428,46
1427,46
1426,46
1426,46
1432,46
1431,46
1431,46
1439,46
1438,46
1436,46
1436,46
1437,46
1440,46
1441,46
1441,46
1443,46
1442,46
1442,46
1444,46
1444,46
1445,46
1448,46
1447,46
1447,46
1452,46
1451,46
1451,46
1453,46
1453,46
1454,46
1455,46
1455,46
1456,46
1462,46
1462,46
1465,46
1464,46
1463,46
1463,46
1466,46
1468,46
1467,46
1467,46
1471,46
1471,46
1472,46
1472,46
1478,46
1475,46
1474,46
1474,46
1476,46
1476,46
1479,46
1479,46
1480,46
1483,46
1488,46
1486,46
1485,46
1485,46
1487,46
1489,46
1489,46
1491,46
1491,46
1492,46
1493,46
1493,46
1496,46
1500,33
1500,33
1501,33
1502,33
1502,33
1503,33
1503,33
1504,33
1507,33
1507,33
1509,33
1509,33
1510,33
1510,33
1511,33
1511,33
1512,33
1515,33
1515,33
1518,33
1519,33
1519,33
1520,33
1521,33
1521,33
1523,33
1524,33
1526,33
1528,33
1527,33
1527,33
1529,33
1529,33
1530,33
1530,33
1531,33
1531,33
1532,33
1534,33
1534,33
1537,33
1554,33
1539,33
1539,33
1540,33
1540,33
1541,33
1542,33
1542,33
1543,33
1546,33
1547,33
1547,33
1548,33
1548,33
1549,33
1550,33
1550,33
1558,33
1556,33
1555,33
1555,33
1557,33
1559,33
1559,33
1566,33
1564,33
1564,33
1565,33
1567,33
1568,33
1568,33
1569,33
1573,33
1571,33
1571,33
1572,33
1575,33
1575,33
1576,33
1580,33
1579,33
1579,33
1582,33
1581,33
1581,33
1584,33
1583,33
1583,33
1588,33
1587,33
1587,33
1593,33
1592,33
1589,33
1589,33
1590,33
1590,33
1596,33
1596,33
802,0
804,0
804,0
806,0
806,0
833,0
808,0
815,0
810,0
814,0
813,0
813,0
814,0
815,0
832,0
817,0
819,0
819,0
827,0
821,0
824,0
823,0
824,0
826,0
826,0
827,0
831,0
829,0
830,0
831,0
832,0
833,0
899,0
835,0
837,0
837,0
898,0
839,0
840,0
843,0
842,0
843,0
883,0
864,0
846,0
848,0
848,0
849,0
852,0
851,0
852,0
861,0
854,0
855,0
856,0
860,0
859,0
859,0
860,0
861,0
863,0
863,0
864,0
882,0
866,0
867,0
869,0
869,0
878,0
871,0
872,0
877,0
874,0
875,0
876,0
877,0
878,0
881,0
880,0
881,0
882,0
883,0
897,0
885,0
887,0
887,0
888,0
894,0
890,0
893,0
892,0
893,0
894,0
895,0
896,0
897,0
898,0
899,0
999,0
901,0
904,0
903,0
904,0
912,0
906,0
908,0
908,0
910,0
910,0
911,0
912,0
998,0
914,0
916,0
916,0
917,0
922,0
919,0
921,0
921,0
922,0
983,0
948,0
937,0
926,0
930,0
929,0
929,0
930,0
936,0
932,0
933,0
934,0
935,0
936,0
937,0
943,0
942,0
940,0
941,0
942,0
943,0
947,0
945,0
946,0
947,0
948,0
949,0
970,0
951,0
952,0
962,0
954,0
956,0
956,0
957,0
961,0
959,0
960,0
961,0
962,0
968,0
964,0
966,0
966,0
967,0
968,0
969,0
970,0
980,0
972,0
979,0
974,0
976,0
976,0
978,0
978,0
979,0
980,0
982,0
982,0
983,0
987,0
985,0
986,0
987,0
997,0
995,0
991,0
991,0
992,0
994,0
994,0
995,0
996,0
997,0
998,0
999,0
1399,0
1001,0
1003,0
1003,0
1005,0
1005,0
1026,0
1008,0
1008,0
1015,0
1011,0
1011,0
1014,0
1013,0
1014,0
1015,0
1019,0
1018,0
1018,0
1019,0
1020,0
1025,0
1023,0
1023,0
1024,0
1025,0
1026,0
1043,0
1028,0
1042,0
1030,0
1041,0
1032,0
1033,0
1035,0
1035,0
1040,0
1039,0
1038,0
1039,0
1040,0
1041,0
1042,0
1043,0
1048,0
1045,0
1046,0
1047,0
1048,0
1198,0
1050,0
1060,0
1054,0
1053,0
1054,0
1055,0
1057,0
1057,0
1058,0
1059,0
1060,0
1175,0
1062,0
1174,0
1066,0
1065,0
1066,0
1068,0
1068,0
1073,0
1070,0
1071,0
1072,0
1073,0
1173,0
1075,0
1076,0
1078,0
1078,0
1086,0
1080,0
1081,0
1085,0
1084,0
1084,0
1085,0
1086,0
1142,0
1088,0
1089,0
1090,0
1093,0
1092,0
1093,0
1094,0
1108,0
1096,0
1097,0
1098,0
1107,0
1100,0
1102,0
1102,0
1103,0
1105,0
1105,0
1106,0
1107,0
1108,0
1109,0
1141,0
1111,0
1123,0
1117,0
1116,0
1115,0
1116,0
1117,0
1122,0
1119,0
1121,0
1121,0
1122,0
1123,0
1130,0
1127,0
1126,0
1127,0
1128,0
1129,0
1130,0
1140,0
1133,0
1133,0
1136,0
1135,0
1136,0
1137,0
1139,0
1139,0
1140,0
1141,0
1142,0
1172,0
1148,0
1145,0
1147,0
1147,0
1148,0
1157,0
1156,0
1151,0
1153,0
1153,0
1155,0
1155,0
1156,0
1157,0
1167,0
1161,0
1160,0
1161,0
1166,0
1165,0
1164,0
1165,0
1166,0
1167,0
1171,0
1169,0
1170,0
1171,0
1172,0
1173,0
1174,0
1175,0
1197,0
1182,0
1178,0
1179,0
1180,0
1181,0
1182,0
1183,0
1187,0
1185,0
1186,0
1187,0
1196,0
1194,0
1193,0
1191,0
1192,0
1193,0
1194,0
1195,0
1196,0
1197,0
1198,0
1298,0
1212,0
1203,0
1202,0
1203,0
1204,0
1205,0
1206,0
1211,0
1210,0
1209,0
1210,0
1211,0
1212,0
1213,0
1297,0
1216,0
1216,0
1217,0
1252,0
1222,0
1220,0
1221,0
1222,0
1223,0
1224,0
1225,0
1239,0
1228,0
1228,0
1229,0
1231,0
1231,0
1232,0
1238,0
1237,0
1235,0
1236,0
1237,0
1238,0
1239,0
1251,0
1242,0
1242,0
1249,0
1248,0
1247,0
1246,0
1247,0
1248,0
1249,0
1250,0
1251,0
1252,0
1268,0
1258,0
1256,0
1256,0
1257,0
1258,0
1264,0
1260,0
1263,0
1262,0
1263,0
1264,0
1265,0
1267,0
1267,0
1268,0
1272,0
1270,0
1271,0
1272,0
1296,0
1274,0
1275,0
1295,0
1277,0
1286,0
1279,0
1280,0
1281,0
1285,0
1284,0
1284,0
1285,0
1286,0
1288,0
1288,0
1294,0
1293,0
1292,0
1292,0
1293,0
1294,0
1295,0
1296,0
1297,0
1298,0
1398,0
1307,0
1301,0
1303,0
1303,0
1306,0
1305,0
1306,0
1307,0
1342,0
1311,0
1310,0
1311,0
1314,0
1313,0
1314,0
1315,0
1319,0
1318,0
1318,0
1319,0
1338,0
1323,0
1322,0
1323,0
1324,0
1330,0
1326,0
1327,0
1328,0
1329,0
1330,0
1337,0
1332,0
1336,0
1334,0
1335,0
1336,0
1337,0
1338,0
1341,0
1340,0
1341,0
1342,0
1397,0
1344,0
1346,0
1346,0
1354,0
1348,0
1349,0
1353,0
1351,0
1352,0
1353,0
1354,0
1357,0
1356,0
1357,0
1396,0
1360,0
1360,0
1369,0
1365,0
1363,0
1364,0
1365,0
1366,0
1368,0
1368,0
1369,0
1371,0
1371,0
1395,0
1380,0
1375,0
1375,0
1379,0
1377,0
1378,0
1379,0
1380,0
1394,0
1382,0
1383,0
1384,0
1388,0
1387,0
1387,0
1388,0
1393,0
1390,0
1392,0
1392,0
1393,0
1394,0
1395,0
1396,0
1397,0
1398,0
1399,0
1499,0
1407,0
1404,0
1403,0
1404,0
1406,0
1406,0
1407,0
1435,0
1409,0
1410,0
1411,0
1434,0
1416,0
1414,0
1415,0
1416,0
1430,0
1418,0
1424,0
1420,0
1421,0
1422,0
1423,0
1424,0
1425,0
1429,0
1427,0
1428,0
1429,0
1430,0
1433,0
1432,0
1433,0
1434,0
1435,0
1461,0
1437,0
1438,0
1439,0
1440,0
1460,0
1450,0
1443,0
1446,0
1445,0
1446,0
1449,0
1448,0
1449,0
1450,0
1459,0
1452,0
1458,0
1454,0
1457,0
1456,0
1457,0
1458,0
1459,0
1460,0
1461,0
1498,0
1470,0
1464,0
1465,0
1466,0
1469,0
1468,0
1469,0
1470,0
1484,0
1473,0
1473,0
1482,0
1475,0
1477,0
1477,0
1478,0
1481,0
1480,0
1481,0
1482,0
1483,0
1484,0
1497,0
1486,0
1487,0
1488,0
1490,0
1490,0
1495,0
1492,0
1494,0
1494,0
1495,0
1496,0
1497,0
1498,0
1499,0
1599,0
1501,0
1506,0
1505,0
1504,0
1505,0
1506,0
1508,0
1508,0
1517,0
1514,0
1513,0
1512,0
1513,0
1514,0
1516,0
1516,0
1517,0
1518,0
1525,0
1520,0
1522,0
1522,0
1523,0
1524,0
1525,0
1526,0
1563,0
1528,0
1538,0
1536,0
1533,0
1532,0
1533,0
1535,0
1535,0
1536,0
1537,0
1538,0
1562,0
1545,0
1541,0
1544,0
1543,0
1544,0
1545,0
1546,0
1553,0
1552,0
1549,0
1551,0
1551,0
1552,0
1553,0
1554,0
1561,0
1556,0
1557,0
1558,0
1560,0
1560,0
1561,0
1562,0
1563,0
1578,0
1565,0
1566,0
1567,0
1570,0
1569,0
1570,0
1574,0
1572,0
1573,0
1574,0
1577,0
1576,0
1577,0
1578,0
1598,0
1580,0
1586,0
1582,0
1585,0
1584,0
1585,0
1586,0
1595,0
1588,0
1594,0
1591,0
1591,0
1592,0
1593,0
1594,0
1595,0
1597,0
1597,0
1598,0
1599,0
0,0
